WR_GROUP,Year,WaterUse_m3,Irrigation_m3,IrrArea_m2
12700,2019,72775.42946388,72775.42946388,275186.2352
12725,2019,70308.46575324,70308.46575324,485622.76800000004
12739,2019,NA,NA,NA
12740,2019,145550.85892776,145550.85892776,785090.1416
12762,2019,0,0,0
12819,2019,108546.40326816001,108546.40326816001,485622.76800000004
12833,2019,48105.79235748,48105.79235748,222577.102
12834,2019,130443.7600851071,130443.7600851071,971245.5360000001
12840,2019,72775.42946388,72775.42946388,987432.9616
12897,2019,105446.19231982839,105446.19231982839,485622.76800000004
12910,2019,101145.51213624,101145.51213624,809371.28
12933,2019,60440.61091068,60440.61091068,485622.76800000004
12952,2019,107312.92141284,107312.92141284,849839.844
12957,2019,270132.52631508,270132.52631508,1464962.0168
12972,2019,101145.51213624,101145.51213624,485622.76800000004
13012,2019,NA,NA,NA
13014,2019,98678.5484256,98678.5484256,598934.7472
13071,2019,0,0,0
13080,2019,40704.90122556,40704.90122556,914589.5464
13095,2019,154185.231915,154185.231915,971245.5360000001
13102,2019,208897.0914352808,208897.0914352808,971245.5360000001
13106,2019,104845.9577022,104845.9577022,971245.5360000001
13112,2019,104793.96500221496,0,0
13142,2019,70308.46575324,70308.46575324,485622.76800000004
13188,2019,229821.00560516972,229821.00560516972,1173588.3560000001
13210,2019,92511.139149,92511.139149,1456868.304
13235,2019,103612.47584688,103612.47584688,485622.76800000004
13258,2019,92511.139149,92511.139149,485622.76800000004
13264,2019,27136.600817040002,27136.600817040002,497763.3372
13274,2019,16035.26411916,16035.26411916,550372.4704
13294,2019,67841.5020426,67841.5020426,995526.6744
13299,2019,NA,NA,NA
13302,2019,51806.23792344,51806.23792344,971245.5360000001
13341,2019,65374.53833196,65374.53833196,505857.05
13356,2019,262731.63518316,262731.63518316,991479.8180000001
13359,2019,286167.79043424,286167.79043424,1764429.3904000001
13371,2019,59207.12905536,59207.12905536,485622.76800000004
13382,2019,60440.61091068,60440.61091068,485622.76800000004
13395,2019,87577.21172772,87577.21172772,485622.76800000004
13408,2019,86343.7298724,86343.7298724,485622.76800000004
13425,2019,90044.17543836,90044.17543836,485622.76800000004
13432,2019,313304.39125128003,313304.39125128003,2266239.5840000003
13438,2019,29603.56452768,29603.56452768,404685.64
13481,2019,92511.139149,92511.139149,485622.76800000004
13487,2019,NA,NA,NA
13489,2019,138149.96779584,138149.96779584,825558.7056
13511,2019,59207.12905536,59207.12905536,445154.204
13600,2019,0,0,0
13620,2019,80176.3205958,80176.3205958,485622.76800000004
13634,2019,25903.11896172,25903.11896172,485622.76800000004
13640,2019,335054.8133290482,335054.8133290482,890308.408
13661,2019,118414.25811072,118414.25811072,323748.512
13662,2019,150484.78634904,150484.78634904,971245.5360000001
13665,2019,0,0,0
13679,2019,123348.185532,123348.185532,971245.5360000001
13703,2019,41938.38308088,41938.38308088,497763.3372
13729,2019,90044.17543836,90044.17543836,971245.5360000001
13745,2019,129515.5948086,129515.5948086,987432.9616
13751,2019,146784.34078308,146784.34078308,971245.5360000001
13774,2019,56740.16534472,56740.16534472,202342.82
13841,2019,17268.74597448,17268.74597448,129499.4048
13846,2019,49339.2742128,49339.2742128,489669.62440000003
13868,2019,66608.02018728,66608.02018728,477529.0552
13871,2019,191189.68757460002,191189.68757460002,987432.9616
13923,2019,62907.574621320004,62907.574621320004,485622.76800000004
13962,2019,233128.07065548,233128.07065548,1214056.92
13964,2019,56560.28990839754,56560.28990839754,700106.1572
13997,2019,150484.78634904,150484.78634904,1149307.2176
13998,2019,141850.4133618,141850.4133618,890308.408
14043,2019,64141.05647664,64141.05647664,971245.5360000001
14089,2019,180088.35087672,180088.35087672,1052182.664
14090,2019,108546.40326816001,108546.40326816001,497763.3372
14198,2019,60440.61091068,60440.61091068,485622.76800000004
14255,2019,51773.145809623486,51773.145809623486,234717.6712
14364,2019,58434.34378295058,58434.34378295058,955058.1104
14464,2019,223260.21581292,223260.21581292,1942491.0720000002
14644,2019,135683.0040852,135683.0040852,485622.76800000004
14681,2019,131982.55851924,131982.55851924,951011.2540000001
14689,2019,90044.17543836,90044.17543836,182108.538
14705,2019,31967.84502173512,31967.84502173512,323748.512
14837,2019,22202.67339576,22202.67339576,263045.666
14885,2019,222026.7339576,222026.7339576,971245.5360000001
14887,2019,166520.0504682,166520.0504682,971245.5360000001
14888,2019,73750.14022557231,73750.14022557231,485622.76800000004
14901,2019,87577.21172772,87577.21172772,485622.76800000004
14902,2019,80176.3205958,80176.3205958,485622.76800000004
14915,2019,127048.63109796001,127048.63109796001,979339.2488000001
14969,2019,250396.81662996,250396.81662996,1375931.176
15095,2019,28370.08267236,28370.08267236,238764.5276
15112,2019,76475.87502984,76475.87502984,493716.4808
15190,2019,59207.12905536,59207.12905536,489669.62440000003
15194,2019,66608.02018728,66608.02018728,837699.2748
15195,2019,131982.55851924,131982.55851924,971245.5360000001
15204,2019,120881.22182136,120881.22182136,971245.5360000001
15284,2019,135683.0040852,135683.0040852,987432.9616
15295,2019,0,0,0
15326,2019,168987.01417884,168987.01417884,930776.9720000001
15366,2019,NA,NA,NA
15412,2019,0,0,0
15418,2019,88025.32558513008,88025.32558513008,485622.76800000004
15469,2019,64141.05647664,64141.05647664,469435.3424
15475,2019,66608.02018728,66608.02018728,485622.76800000004
15476,2019,144317.37707244,144317.37707244,955058.1104
15511,2019,98678.5484256,98678.5484256,485622.76800000004
15526,2019,NA,NA,NA
15565,2019,168987.01417884,168987.01417884,1392118.6016
15752,2019,193656.65128524,193656.65128524,971245.5360000001
15856,2019,118940.06764830423,118940.06764830423,505857.05
15866,2019,46872.31050216,46872.31050216,202342.82
15867,2019,120881.22182136,120881.22182136,607028.46
15977,2019,92511.139149,92511.139149,485622.76800000004
16042,2019,102378.99399156,102378.99399156,987432.9616
16058,2019,45638.828646840004,45638.828646840004,283279.94800000003
16089,2019,106079.43955752,106079.43955752,412779.3528
16144,2019,115947.29440008,115947.29440008,485622.76800000004
16196,2019,98678.5484256,98678.5484256,728434.152
16207,2019,30837.046383,30837.046383,485622.76800000004
16288,2019,91277.65729368001,91277.65729368001,493716.4808
16314,2019,40704.90122556,40704.90122556,497763.3372
16358,2019,83876.76616176,83876.76616176,942917.5412
16395,2019,234361.55251080001,234361.55251080001,1942491.0720000002
16396,2019,83305.66789737402,83305.66789737402,485622.76800000004
16409,2019,56740.16534472,56740.16534472,493716.4808
16420,2019,53039.71977876,53039.71977876,477529.0552
16464,2019,30837.046383,30837.046383,809371.28
16488,2019,96211.58471496,96211.58471496,987432.9616
16671,2019,244229.40735336,244229.40735336,971245.5360000001
16698,2019,162819.60490224,162819.60490224,1578273.996
16764,2019,86343.7298724,86343.7298724,485622.76800000004
16847,2019,0,0,0
17060,2019,207224.95169376,207224.95169376,971245.5360000001
17067,2019,NA,NA,NA
17106,2019,20857.64666308588,20857.64666308588,307561.08640000003
17150,2019,120881.22182136,120881.22182136,485622.76800000004
17251,2019,69074.98389792,69074.98389792,485622.76800000004
17264,2019,499560.1514046,499560.1514046,2428113.84
17386,2019,119647.73996604,119647.73996604,485622.76800000004
17404,2019,83876.76616176,83876.76616176,485622.76800000004
17435,2019,49339.2742128,49339.2742128,971245.5360000001
17456,2019,0,0,0
17467,2019,NA,NA,NA
17491,2019,0,0,0
17497,2019,131982.55851924,131982.55851924,445154.204
17566,2019,NA,NA,NA
17665,2019,56740.16534472,56740.16534472,424919.922
17683,2019,66608.02018728,66608.02018728,530138.1884
17695,2019,NA,NA,NA
17758,2019,NA,NA,NA
17933,2019,43171.8649362,43171.8649362,485622.76800000004
17935,2019,101145.51213624,101145.51213624,748668.434
17953,2019,108546.40326816001,108546.40326816001,505857.05
18005,2019,106079.43955752,106079.43955752,493716.4808
18129,2019,72775.42946388,72775.42946388,477529.0552
18146,2019,NA,NA,NA
18149,2019,75242.39317452,75242.39317452,485622.76800000004
18168,2019,26254.136877767396,0,0
18169,2019,NA,NA,NA
18183,2019,NA,NA,NA
18187,2019,102378.99399156,102378.99399156,493716.4808
18191,2019,NA,NA,NA
18237,2019,NA,NA,NA
18256,2019,NA,NA,NA
18304,2019,106079.43955752,106079.43955752,493716.4808
18312,2019,62612.19097623583,0,0
18315,2019,50572.75606812,50572.75606812,392545.0708
18326,2019,32070.52823832,32070.52823832,222577.102
18337,2019,119647.73996604,119647.73996604,485622.76800000004
18407,2019,NA,NA,NA
18475,2019,93744.62100432,93744.62100432,477529.0552
18478,2019,435419.09492796,435419.09492796,2132693.3228
18505,2019,66608.02018728,66608.02018728,493716.4808
18575,2019,129515.5948086,129515.5948086,748668.434
18582,2019,117180.77625540001,117180.77625540001,501810.1936
18608,2019,107312.92141284,107312.92141284,485622.76800000004
18660,2019,140616.93150648,140616.93150648,497763.3372
18763,2019,74008.91131920001,74008.91131920001,477529.0552
18797,2019,189956.20571928,189956.20571928,971245.5360000001
18836,2019,NA,NA,NA
18837,2019,NA,NA,NA
18838,2019,NA,NA,NA
18844,2019,NA,NA,NA
18915,2019,33352.92903516941,33352.92903516941,509903.90640000004
18986,2019,NA,NA,NA
18996,2019,44405.34679152,44405.34679152,481575.9116
19020,2019,90044.17543836,90044.17543836,971245.5360000001
19034,2019,150484.78634904,150484.78634904,930776.9720000001
19035,2019,122114.70367668,122114.70367668,951011.2540000001
19083,2019,NA,NA,NA
19084,2019,NA,NA,NA
19087,2019,76475.87502984,76475.87502984,461341.6296
19121,2019,NA,NA,NA
19123,2019,95748.3329756977,95748.3329756977,497763.3372
19157,2019,NA,NA,NA
19201,2019,NA,NA,NA
19277,2019,NA,NA,NA
19289,2019,477357.47800884,477357.47800884,1893928.7952
19291,2019,48105.79235748,48105.79235748,554419.3268
19299,2019,138149.96779584,138149.96779584,829605.562
19310,2019,85110.24801708,85110.24801708,485622.76800000004
19336,2019,86118.98967595944,86118.98967595944,1011714.1
19469,2019,81409.80245112,81409.80245112,971245.5360000001
19518,2019,19735.70968512,19735.70968512,485622.76800000004
19541,2019,167753.53232352,167753.53232352,485622.76800000004
19612,2019,91277.65729368001,91277.65729368001,323748.512
19713,2019,NA,NA,NA
19857,2019,112246.84883412,112246.84883412,485622.76800000004
19858,2019,114713.81254476,114713.81254476,485622.76800000004
19876,2019,198590.57870652,198590.57870652,971245.5360000001
19906,2019,97445.06657028,97445.06657028,493716.4808
19980,2019,104845.9577022,104845.9577022,485622.76800000004
20136,2019,74008.91131920001,74008.91131920001,149733.6868
20156,2019,NA,NA,NA
20231,2019,NA,NA,NA
20343,2019,72775.42946388,72775.42946388,485622.76800000004
20344,2019,50572.75606812,50572.75606812,501810.1936
20369,2019,46872.31050216,46872.31050216,485622.76800000004
20414,2019,83876.76616176,83876.76616176,485622.76800000004
20433,2019,NA,NA,NA
20449,2019,117180.77625540001,117180.77625540001,489669.62440000003
20501,2019,NA,NA,NA
20502,2019,NA,NA,NA
20595,2019,NA,NA,NA
20626,2019,88810.69358304,88810.69358304,461341.6296
20632,2019,NA,NA,NA
20684,2019,120881.22182136,120881.22182136,809371.28
20724,2019,NA,NA,NA
20763,2019,136916.48594052,136916.48594052,485622.76800000004
20785,2019,139383.44965116002,139383.44965116002,489669.62440000003
20794,2019,NA,NA,NA
20795,2019,NA,NA,NA
20796,2019,NA,NA,NA
20810,2019,103612.47584688,103612.47584688,493716.4808
20812,2019,256564.22590656,256564.22590656,951011.2540000001
20813,2019,55506.6834894,55506.6834894,971245.5360000001
20814,2019,NA,NA,NA
20827,2019,40704.90122556,40704.90122556,481575.9116
20908,2019,3709.708480911828,0,0
20977,2019,NA,NA,NA
21021,2019,NA,NA,NA
21022,2019,NA,NA,NA
21031,2019,NA,NA,NA
21246,2019,92511.139149,92511.139149,441107.34760000004
21259,2019,0,0,0
21422,2019,40704.90122556,40704.90122556,493716.4808
21445,2019,NA,NA,NA
21485,2019,58860.96025825547,58860.96025825547,485622.76800000004
21486,2019,60827.484294820424,60827.484294820424,485622.76800000004
21498,2019,NA,NA,NA
21562,2019,109779.88512348,109779.88512348,987432.9616
21563,2019,NA,NA,NA
21564,2019,66407.18868345719,66407.18868345719,485622.76800000004
21579,2019,NA,NA,NA
21598,2019,NA,NA,NA
21605,2019,NA,NA,NA
21627,2019,43171.8649362,43171.8649362,303514.23
21721,2019,NA,NA,NA
21784,2019,61674.092766,61674.092766,493716.4808
21854,2019,100662.6822211989,100662.6822211989,963151.8232
21897,2019,NA,NA,NA
21898,2019,NA,NA,NA
21899,2019,159119.15933628,159119.15933628,505857.05
21932,2019,NA,NA,NA
21943,2019,NA,NA,NA
21983,2019,87903.81370529615,87903.81370529615,505857.05
21994,2019,NA,NA,NA
22015,2019,121759.824635479,121759.824635479,708199.87
22057,2019,17268.74597448,17268.74597448,404685.64
22191,2019,101145.51213624,101145.51213624,505857.05
22259,2019,NA,NA,NA
22315,2019,166520.0504682,166520.0504682,995526.6744
22342,2019,74008.91131920001,74008.91131920001,485622.76800000004
22367,2019,NA,NA,NA
22384,2019,7400.89113192,7400.89113192,485622.76800000004
22385,2019,NA,NA,NA
22432,2019,NA,NA,NA
22449,2019,129515.5948086,129515.5948086,513950.7628
22452,2019,18502.227829800002,18502.227829800002,505857.05
22690,2019,61683.36703720223,0,0
22703,2019,NA,NA,NA
22707,2019,NA,NA,NA
22756,2019,43171.8649362,43171.8649362,485622.76800000004
22783,2019,NA,NA,NA
22828,2019,93744.62100432,93744.62100432,485622.76800000004
22913,2019,70308.46575324,70308.46575324,477529.0552
22914,2019,78942.83874048,78942.83874048,465388.48600000003
22917,2019,NA,NA,NA
22934,2019,159119.15933628,159119.15933628,501810.1936
23310,2019,31028.30456769186,0,0
23311,2019,16038.432513036016,0,0
23321,2019,104845.9577022,104845.9577022,485622.76800000004
23369,2019,0,0,0
23819,2019,116750.96110288455,116750.96110288455,505857.05
24370,2019,101723.23488005609,101723.23488005609,396591.92720000003
24379,2019,99511.03729205116,99511.03729205116,485622.76800000004
24395,2019,153270.09225776128,153270.09225776128,497763.3372
24396,2019,122114.70367668,122114.70367668,485622.76800000004
24431,2019,167753.53232352,167753.53232352,501810.1936
24503,2019,NA,NA,NA
24544,2019,4434.237259734816,0,0
24612,2019,NA,NA,NA
24619,2019,NA,NA,NA
24695,2019,0,0,0
24721,2019,81409.80245112,81409.80245112,485622.76800000004
24733,2019,99912.03028092001,99912.03028092001,485622.76800000004
24742,2019,NA,NA,NA
24783,2019,0,0,0
24800,2019,85110.24801708,85110.24801708,416826.20920000004
24807,2019,76835.6334733184,76835.6334733184,485622.76800000004
24809,2019,NA,NA,NA
24966,2019,25.456928096053115,0,0
25016,2019,NA,NA,NA
25159,2019,81.76500325275053,0,0
25584,2019,67.940661036128,0,0
25853,2019,17417.08131788096,0,0
25991,2019,20836.130353896577,0,0
26037,2019,78942.83874048,78942.83874048,485622.76800000004
26167,2019,0,0,0
26339,2019,37260.61481562371,0,0
26342,2019,NA,NA,NA
26539,2019,NA,NA,NA
26567,2019,NA,NA,NA
26662,2019,11579.21150230734,0,0
26853,2019,NA,NA,NA
26941,2019,57973.64720004,57973.64720004,647497.024
26990,2019,NA,NA,NA
27111,2019,24669.6371064,24669.6371064,64749.7024
27373,2019,61674.092766,61674.092766,570606.7524
27506,2019,18502.227829800002,18502.227829800002,424919.922
27800,2019,1134.4137117955681,0,0
27838,2019,69901.50694746718,69901.50694746718,558466.1832
28223,2019,0,0,0
28346,2019,2726.862858479231,0,0
28410,2019,81409.80245112,81409.80245112,291373.6608
28472,2019,NA,NA,NA
29820,2019,60440.61091068,60440.61091068,323748.512
29944,2019,0,0,0
31066,2019,905.4717026878666,0,0
31725,2019,NA,NA,NA
31787,2019,NA,NA,NA
31797,2019,NA,NA,NA
31997,2019,NA,NA,NA
32003,2019,NA,NA,NA
32043,2019,NA,NA,NA
32140,2019,NA,NA,NA
32161,2019,NA,NA,NA
32259,2019,NA,NA,NA
32365,2019,NA,NA,NA
32506,2019,NA,NA,NA
32556,2019,NA,NA,NA
32657,2019,NA,NA,NA
32666,2019,NA,NA,NA
32722,2019,NA,NA,NA
32767,2019,NA,NA,NA
32787,2019,NA,NA,NA
32811,2019,NA,NA,NA
32826,2019,NA,NA,NA
32870,2019,NA,NA,NA
32898,2019,NA,NA,NA
32921,2019,NA,NA,NA
32935,2019,NA,NA,NA
32944,2019,NA,NA,NA
32977,2019,NA,NA,NA
32991,2019,NA,NA,NA
33010,2019,NA,NA,NA
33017,2019,NA,NA,NA
33027,2019,NA,NA,NA
33032,2019,NA,NA,NA
33100,2019,NA,NA,NA
33116,2019,NA,NA,NA
33216,2019,NA,NA,NA
33275,2019,NA,NA,NA
33284,2019,NA,NA,NA
33292,2019,NA,NA,NA
33302,2019,NA,NA,NA
33325,2019,NA,NA,NA
33451,2019,NA,NA,NA
33466,2019,NA,NA,NA
33596,2019,NA,NA,NA
33615,2019,NA,NA,NA
33624,2019,NA,NA,NA
33645,2019,NA,NA,NA
33646,2019,NA,NA,NA
33717,2019,NA,NA,NA
33721,2019,NA,NA,NA
33722,2019,NA,NA,NA
33750,2019,NA,NA,NA
33773,2019,NA,NA,NA
33846,2019,NA,NA,NA
33864,2019,NA,NA,NA
33897,2019,NA,NA,NA
33921,2019,NA,NA,NA
34065,2019,NA,NA,NA
34083,2019,NA,NA,NA
34131,2019,NA,NA,NA
34330,2019,NA,NA,NA
34477,2019,NA,NA,NA
34502,2019,NA,NA,NA
34640,2019,NA,NA,NA
34719,2019,NA,NA,NA
35123,2019,NA,NA,NA
35240,2019,NA,NA,NA
35315,2019,NA,NA,NA
35327,2019,NA,NA,NA
35425,2019,NA,NA,NA
35444,2019,NA,NA,NA
35615,2019,NA,NA,NA
35652,2019,NA,NA,NA
35679,2019,NA,NA,NA
35684,2019,NA,NA,NA
36573,2019,NA,NA,NA
36809,2019,NA,NA,NA
37012,2019,NA,NA,NA
37120,2019,NA,NA,NA
37206,2019,NA,NA,NA
37209,2019,NA,NA,NA
37254,2019,NA,NA,NA
37382,2019,NA,NA,NA
37483,2019,NA,NA,NA
37666,2019,NA,NA,NA
37730,2019,NA,NA,NA
37740,2019,NA,NA,NA
37761,2019,NA,NA,NA
37807,2019,NA,NA,NA
37851,2019,NA,NA,NA
37931,2019,NA,NA,NA
38176,2019,NA,NA,NA
38272,2019,NA,NA,NA
38305,2019,NA,NA,NA
38316,2019,NA,NA,NA
38320,2019,NA,NA,NA
38381,2019,NA,NA,NA
38382,2019,NA,NA,NA
38398,2019,NA,NA,NA
38399,2019,NA,NA,NA
38415,2019,NA,NA,NA
38430,2019,NA,NA,NA
38431,2019,NA,NA,NA
38442,2019,NA,NA,NA
38446,2019,NA,NA,NA
38464,2019,NA,NA,NA
38466,2019,NA,NA,NA
38472,2019,NA,NA,NA
38480,2019,NA,NA,NA
38500,2019,NA,NA,NA
38507,2019,NA,NA,NA
38512,2019,NA,NA,NA
38531,2019,NA,NA,NA
38538,2019,NA,NA,NA
38564,2019,NA,NA,NA
38582,2019,NA,NA,NA
38592,2019,NA,NA,NA
38621,2019,NA,NA,NA
38639,2019,NA,NA,NA
38681,2019,NA,NA,NA
38682,2019,NA,NA,NA
38701,2019,NA,NA,NA
38702,2019,NA,NA,NA
38750,2019,NA,NA,NA
38789,2019,NA,NA,NA
38795,2019,NA,NA,NA
38819,2019,NA,NA,NA
38828,2019,NA,NA,NA
38855,2019,NA,NA,NA
38883,2019,NA,NA,NA
38890,2019,NA,NA,NA
38892,2019,NA,NA,NA
38908,2019,NA,NA,NA
38933,2019,NA,NA,NA
38936,2019,NA,NA,NA
38946,2019,NA,NA,NA
38961,2019,NA,NA,NA
38963,2019,NA,NA,NA
38983,2019,NA,NA,NA
38984,2019,NA,NA,NA
38995,2019,NA,NA,NA
38996,2019,NA,NA,NA
39028,2019,NA,NA,NA
39100,2019,NA,NA,NA
39133,2019,NA,NA,NA
39144,2019,NA,NA,NA
39152,2019,NA,NA,NA
39174,2019,NA,NA,NA
39266,2019,NA,NA,NA
39272,2019,NA,NA,NA
39407,2019,NA,NA,NA
39500,2019,NA,NA,NA
39521,2019,NA,NA,NA
39552,2019,NA,NA,NA
39565,2019,NA,NA,NA
39703,2019,NA,NA,NA
39779,2019,NA,NA,NA
39897,2019,NA,NA,NA
39984,2019,NA,NA,NA
40048,2019,NA,NA,NA
40079,2019,NA,NA,NA
40080,2019,NA,NA,NA
40227,2019,NA,NA,NA
40239,2019,NA,NA,NA
40255,2019,NA,NA,NA
40316,2019,NA,NA,NA
40333,2019,NA,NA,NA
40387,2019,NA,NA,NA
40669,2019,NA,NA,NA
40691,2019,NA,NA,NA
40706,2019,NA,NA,NA
40715,2019,NA,NA,NA
40716,2019,NA,NA,NA
40777,2019,NA,NA,NA
40809,2019,NA,NA,NA
40864,2019,NA,NA,NA
