WR_GROUP,Year,LEMA_fieldArea_m2,notLEMA_fieldArea_m2,LEMA_irrFieldArea_m2,notLEMA_irrFieldArea_m2,LEMA_fieldArea_fraction,LEMA_irrFieldArea_fraction,WRGirrigationTotal_m3,WRGirrigationLEMA_m3,WRGirrAreaReported_m2
10651,2017,1269848.1540279463,0,949168.2961185784,0,1,1,143083.89521712,143083.89521712,995526.6744
10711,2017,0,633288.318579585,0,431027.74642296217,0,0,102378.99399156,0,461341.6296
10714,2017,1277044.4568055477,0,981717.609937354,0,1,1,165286.56861288002,165286.56861288002,1019807.8128000001
10761,2017,1108804.0372849137,0,853741.7433044997,0,1,1,80176.3205958,80176.3205958,505857.05
10762,2017,632057.9050540566,1220626.118118218,0,0,0.34115796171859347,NA,140616.93150648,NA,1392118.6016
10772,2017,0,2469178.505031574,0,1133665.355907522,0,0,224493.69766824,0,1201916.3508000001
10773,2017,0,1279863.7252463917,0,260967.77537021905,0,0,64141.05647664,0,242811.38400000002
10778,2017,615922.8249004238,0,510640.9821151098,0,1,1,80176.3205958,80176.3205958,485622.76800000004
10780,2017,637855.2992406043,0,487814.91463107057,0,1,1,67841.5020426,67841.5020426,971245.5360000001
10781,2017,615573.1252754475,0,463250.2640890954,0,1,1,83876.76616176,83876.76616176,971245.5360000001
10815,2017,NA,NA,NA,NA,NA,NA,315771.35496192,NA,1861553.9440000001
10855,2017,1223633.7990519325,0,895391.8607961688,0,1,1,201057.54241716,201057.54241716,971245.5360000001
10859,2017,0,1898204.749983346,0,1537086.7804044704,0,0,241762.44364272,0,1416399.74
10869,2017,636222.0962340853,0,481508.8217541955,0,1,1,106079.43955752,106079.43955752,485622.76800000004
10886,2017,0,1505028.68603406,0,322249.993340836,0,0,96211.58471496,0,728434.152
10899,2017,0,720991.0768472701,0,522279.5848425341,0,0,171453.97788948,0,485622.76800000004
10900,2017,0,647834.4703558094,0,481528.3611426379,0,0,162819.60490224,0,485622.76800000004
10901,2017,0,711351.40487895,0,519240.2415715688,0,0,141850.4133618,0,485622.76800000004
10920,2017,0,640689.7128031385,0,155770.34066763258,0,0,45638.828646840004,0,141639.97400000002
10985,2017,0,703809.1061789483,0,494386.0691786894,0,0,115947.29440008,0,465388.48600000003
11025,2017,NA,NA,NA,NA,NA,NA,0,NA,0
11026,2017,0,1843028.170396241,0,860247.269558407,0,0,86343.7298724,0,1396165.458
11057,2017,0,638213.5063130672,0,477230.5132619656,0,0,86343.7298724,0,497763.3372
11093,2017,0,647372.8943025429,0,438960.80193120404,0,0,91277.65729368001,0,485622.76800000004
11152,2017,642017.9475687395,0,597835.1629164811,0,1,1,95804.35714459312,95804.35714459312,505857.05
11161,2017,0,1894887.2581417277,0,1023335.362626238,0,0,329423.5629196118,0,1315228.33
11171,2017,640263.2473935273,0,510831.7445702584,0,1,1,98480.26829271212,98480.26829271212,433013.6348
11206,2017,1234772.6781404633,0,975075.6531188772,0,1,1,134449.52222988,134449.52222988,971245.5360000001
11230,2017,0,773739.1765782298,0,325767.4436901739,0,0,45638.828646840004,0,404685.64
11273,2017,0,622568.7566409328,0,458769.69443463476,0,0,98678.5484256,0,485622.76800000004
11277,2017,0,1914688.4853017062,0,916778.3256694007,0,0,41938.38308088,0,615122.1728000001
11287,2017,634104.9649998425,0,384079.5509094762,0,1,1,103612.47584688,103612.47584688,513950.7628
11288,2017,630463.4985015894,0,0,0,1,NA,0,NA,0
11349,2017,633976.3025889213,0,570618.6475028617,0,1,1,145503.85162172376,145503.85162172376,505857.05
11362,2017,1229914.4250049097,0,121788.12926804829,0,1,1,80807.29279798447,80807.29279798447,631309.5984
11363,2017,627582.1519286019,0,475020.2383709796,0,1,1,134449.52222988,134449.52222988,489669.62440000003
11391,2017,0,600287.0904539067,0,525231.3121147047,0,0,201510.22905808565,0,465388.48600000003
11403,2017,0,1320129.8825105552,0,440650.9903246143,0,0,119647.73996604,0,485622.76800000004
11408,2017,0,1282216.8758312254,0,896301.7077485039,0,0,161586.12304692,0,991479.8180000001
11428,2017,1527478.8786686813,0,404802.39734304766,0,1,1,101145.51213624,101145.51213624,424919.922
11439,2017,0,1243361.2824523859,0,511389.0352238479,0,0,139383.44965116002,0,574653.6088
11455,2017,0,547771.9841821763,0,276088.13818331016,0,0,69074.98389792,0,283279.94800000003
11456,2017,0,638739.4993724483,0,481609.582526826,0,0,198590.57870652,0,493716.4808
11512,2017,0,2017541.33212337,0,804589.5045962888,0,0,118414.25811072,0,1497336.868
11551,2017,0,2436394.888852753,0,516837.6598566691,0,0,164053.08675756,0,995526.6744
11553,2017,0,1928773.0090218128,0,766818.8466896098,0,0,140616.93150648,0,809371.28
11568,2017,0,641789.0432796625,0,454778.5680520173,0,0,208458.43354908001,0,526091.332
11594,2017,627780.6268640549,0,458962.6965446306,0,1,1,85110.24801708,85110.24801708,242811.38400000002
11604,2017,1261699.8894921492,0,642352.6775334156,0,1,1,131982.55851924,131982.55851924,538231.9012
11608,2017,0,1824317.903777939,0,1677356.7542051603,0,0,188424.6412166847,0,1456868.304
11616,2017,0,1891345.5144269408,0,453282.7860644668,0,0,254097.26219592002,0,1432587.1656
11651,2017,1254259.1751556299,0,1201362.4003248154,0,1,1,185022.278298,185022.278298,971245.5360000001
11784,2017,0,1264474.0325149887,0,853637.2276095783,0,0,292335.19971084,0,781043.2852
11793,2017,NA,NA,NA,NA,NA,NA,0,NA,0
11836,2017,617245.2973268308,0,463531.441570726,0,1,1,111013.3669788,111013.3669788,485622.76800000004
11948,2017,0,318656.8917552843,0,0,0,NA,0,NA,0
11968,2017,0,646311.6069225369,0,466184.9118327424,0,0,121176.11336225788,0,481575.9116
11969,2017,0,1034049.5623175661,0,759674.556282392,0,0,44405.34679152,0,631309.5984
11971,2017,0,1896520.482719187,0,0,0,NA,93744.62100432,NA,485622.76800000004
11972,2017,0,1217112.1224675772,0,0,0,NA,65374.53833196,NA,951011.2540000001
11974,2017,79719.86179103632,828683.2868055751,0,433345.8537611063,0.08775824028592948,0,66608.02018728,0,497763.3372
11982,2017,1278471.1941447612,0,964028.1232455778,0,1,1,156511.08664294353,156511.08664294353,963151.8232
12070,2017,0,638977.5512912748,0,471717.0110242367,0,0,135683.0040852,0,485622.76800000004
12089,2017,0,1253880.1536667345,0,470920.20741422847,0,0,69074.98389792,0,485622.76800000004
12090,2017,0,1680971.3125775051,0,946292.9068232272,0,0,23753.490528287395,0,485622.76800000004
12097,2017,2567228.618106653,0,2228219.719691924,0,1,1,431718.649362,431718.649362,1942491.0720000002
12098,2017,1259234.1397900204,0,731753.1337789076,0,1,1,65374.53833196,65374.53833196,283279.94800000003
12110,2017,638379.6563728484,0,0,0,1,NA,0,NA,0
12113,2017,0,1249290.8469281453,0,398411.2365020697,0,0,164645.56884154628,0,416826.20920000004
12119,2017,0,625672.2513530077,0,0,0,NA,38526.079657632734,NA,258998.8096
12132,2017,0,20222.457706802823,0,0,0,NA,275066.45373636,NA,1003620.3872
12174,2017,651971.0290561502,0,482714.48731541727,0,1,1,98678.5484256,98678.5484256,485622.76800000004
12251,2017,0,626790.3334080427,0,425280.4835059212,0,0,136916.48594052,0,465388.48600000003
12267,2017,641664.5283903658,0,468904.9617472227,0,1,1,102378.99399156,102378.99399156,505857.05
12274,2017,0,1106254.9227878049,0,510022.83583601494,0,0,202517.14993147587,0,708199.87
12312,2017,0,624423.2101766696,0,521521.7169377876,0,0,90044.17543836,0,445154.204
12313,2017,0,1555237.5958335022,0,1005322.6432715941,0,0,331806.61908108,0,971245.5360000001
12349,2017,0,1264391.0538273647,0,755557.3877983632,0,0,123348.185532,0,898402.1208
12357,2017,628833.3271868317,0,445646.6048313341,0,1,1,103612.47584688,103612.47584688,465388.48600000003
12358,2017,640543.6902714234,0,464437.173281293,0,1,1,97445.06657028,97445.06657028,465388.48600000003
12397,2017,0,1267335.198346052,0,606100.0505056954,0,0,207224.95169376,0,477529.0552
12402,2017,0,1304123.8497606618,0,735107.4263912636,0,0,32202.540864404982,0,963151.8232
12441,2017,0,1226637.4126562413,0,860181.8253958214,0,0,370044.556596,0,934823.8284
12472,2017,0,1495726.4761230773,0,775069.7859310354,0,0,107312.92141284,0,971245.5360000001
12499,2017,0,637042.5262941034,0,309207.037014688,0,0,156652.19562564002,0,485622.76800000004
12506,2017,0,305956.90909579344,0,0,0,NA,0,NA,0
12518,2017,624359.643816535,637383.7949405774,253650.58504259336,244111.74785597986,0.49483882748109564,0.5095817185794944,92162.78616639193,46964.470963744454,764855.8596
12634,2017,0,1590623.97953776,0,0,0,NA,112246.84883412,NA,485622.76800000004
12637,2017,0,636331.564503393,0,484429.0013683556,0,0,222026.7339576,0,485622.76800000004
12638,2017,0,623063.3914638429,0,501632.5837109806,0,0,124581.66738732,0,485622.76800000004
12645,2017,0,631343.8496897763,0,436086.7947301046,0,0,80176.3205958,0,352076.50680000003
12646,2017,0,644805.0104227741,0,457780.04656176106,0,0,112983.33574466864,0,501810.1936
12662,2017,0,1228462.5209633308,0,635618.9674826997,0,0,167889.67105393624,0,732481.0084
12700,2017,0,624133.2933887393,0,272093.43349953304,0,0,90044.17543836,0,275186.2352
12725,2017,637304.2690544586,0,469223.163640495,0,1,1,75242.39317452,75242.39317452,485622.76800000004
12740,2017,0,1241892.6320373449,0,661851.6884621922,0,0,180626.7809939725,0,793183.8544000001
12762,2017,945734.3170289423,0,438984.0907865562,0,1,1,98678.5484256,98678.5484256,481575.9116
12819,2017,0,628630.8477944987,0,542733.254806345,0,0,141850.4133618,0,485622.76800000004
12833,2017,0,639549.6066151762,0,131929.6539341349,0,0,51806.23792344,0,222577.102
12834,2017,0,1944696.8987964748,0,1784243.3400530952,0,0,94438.97622569263,0,971245.5360000001
12840,2017,1243043.741532579,0,357618.9794916591,0,1,1,9867.85484256,9867.85484256,987432.9616
12897,2017,632677.4402943372,0,461709.98071744567,0,1,1,114211.70350186861,114211.70350186861,485622.76800000004
12910,2017,0,944028.6235577782,0,757980.1463612672,0,0,128282.11295328,0,809371.28
12933,2017,0,641498.4600284959,0,498303.9300670053,0,0,81409.80245112,0,485622.76800000004
12952,2017,0,1315562.1703449248,0,1036656.3689410208,0,0,136916.48594052,0,849839.844
12957,2017,0,1919054.2961524958,0,452297.55328824354,0,0,139383.44965116002,0,493716.4808
12972,2017,1243043.1464202234,0,443507.19730142405,0,1,1,131982.55851924,131982.55851924,485622.76800000004
13014,2017,0,956160.1855865039,0,551445.7013693425,0,0,168987.01417884,0,598934.7472
13071,2017,0,1282807.707223612,0,198322.43260805067,0,0,125815.14924264001,0,728434.152
13080,2017,0,2447678.6539312545,0,2206194.6761737172,0,0,119647.73996604,0,1343556.3248
13095,2017,1535016.6626041073,0,1008318.0293528673,0,1,1,212158.87911504,212158.87911504,971245.5360000001
13102,2017,0,1277524.317688628,0,1135732.1851717304,0,0,212604.52866610218,0,971245.5360000001
13106,2017,0,1248657.4251766568,0,749367.9166841293,0,0,166726.63959100214,0,971245.5360000001
13112,2017,NA,NA,NA,NA,NA,NA,0,NA,0
13142,2017,629731.0031249793,0,430216.987832067,0,1,1,119647.73996604,119647.73996604,485622.76800000004
13188,2017,0,2484261.051724944,0,1317314.6489539896,0,0,384645.0190372482,0,1173588.3560000001
13205,2017,0,30869.93714124337,0,0,0,NA,113480.33068944,NA,485622.76800000004
13210,2017,0,2290102.6152054938,0,1548229.444315362,0,0,205991.46983844,0,1456868.304
13235,2017,0,633004.7197281069,0,422056.87553220656,0,0,106079.43955752,0,485622.76800000004
13258,2017,0,618061.6337387282,0,463780.2202760209,0,0,135683.0040852,0,485622.76800000004
13264,2017,0,643228.00217814,0,467667.9891311828,0,0,186255.76015332,0,497763.3372
13274,2017,0,1264908.2356828596,0,456481.05419935664,0,0,91277.65729368001,0,550372.4704
13294,2017,701941.5936343636,0,538006.5081757958,0,1,1,88810.69358304,88810.69358304,497763.3372
13302,2017,0,1272278.3539022086,0,420696.5728296598,0,0,113480.33068944,0,971245.5360000001
13341,2017,0,1259258.3524314277,0,800249.3867166243,0,0,127048.63109796001,0,505857.05
13356,2017,0,1266012.3199873024,0,787614.3964190012,0,0,356476.25618748,0,991479.8180000001
13359,2017,0,2571105.330853511,0,1606285.2160810283,0,0,430485.16750668,0,1764429.3904000001
13371,2017,0,74977.73114615699,0,37713.798766516964,0,0,49339.2742128,0,485622.76800000004
13382,2017,0,638264.3783511373,0,249246.22160056097,0,0,64141.05647664,0,485622.76800000004
13395,2017,0,633837.7304833578,0,460239.2662142456,0,0,115947.29440008,0,485622.76800000004
13408,2017,0,633157.4038995137,0,423804.5512342686,0,0,165286.56861288002,0,485622.76800000004
13425,2017,37714.56392552401,591856.8376692302,0,445515.446970687,0.059905141545486394,0,152951.75005968,0,485622.76800000004
13432,2017,0,2085022.933920753,0,432664.04854439356,0,0,428018.20379604003,0,2266239.5840000003
13438,2017,0,623562.9204792,0,356729.0236094892,0,0,9867.85484256,0,404685.64
13451,2017,0,1218724.0365032302,0,566603.6983077854,0,0,122114.70367668,0,809371.28
13481,2017,0,625615.123245663,0,459485.07088136475,0,0,51806.23792344,0,485622.76800000004
13489,2017,0,1661730.9242502688,0,756610.1061524755,0,0,186255.76015332,0,809371.28
13511,2017,0,631036.9730570134,0,385435.0342507735,0,0,72775.42946388,0,445154.204
13600,2017,0,639651.35810773,0,0,0,NA,0,NA,0
13620,2017,627772.0089223925,0,476010.529771219,0,1,1,146784.34078308,146784.34078308,485622.76800000004
13634,2017,0,1682086.0128112927,0,391770.202008995,0,0,75242.39317452,0,485622.76800000004
13640,2017,0,1266022.7664959114,0,842965.29888345,0,0,140616.93150648,0,1258572.3404
13661,2017,0,629832.9123340487,0,308957.14929615415,0,0,54273.201634080004,0,331842.2248
13662,2017,0,1262740.3755706246,0,478095.48541008524,0,0,175154.42345544,0,971245.5360000001
13665,2017,0,653463.9390964684,0,0,0,NA,54273.201634080004,NA,497763.3372
13679,2017,1288154.2588517508,0,966264.0920863103,0,1,1,194890.13314056,194890.13314056,485622.76800000004
13703,2017,0,638869.2789842702,0,535633.953298076,0,0,131982.55851924,0,493716.4808
13729,2017,0,1317654.1858141425,0,972247.2274881817,0,0,98678.5484256,0,987432.9616
13745,2017,1266936.146321973,0,900713.6524767005,0,1,1,141850.4133618,141850.4133618,995526.6744
13751,2017,0,1511102.093548799,0,927561.9394105729,0,0,330573.13722576003,0,971245.5360000001
13774,2017,0,1252539.1788945447,0,0,0,NA,44405.34679152,NA,202342.82
13841,2017,0,1567882.3394218278,0,100176.27820984641,0,0,28370.08267236,0,149733.6868
13846,2017,630087.399141028,0,463393.53864738916,0,1,1,65374.53833196,65374.53833196,489669.62440000003
13868,2017,0,847813.6832649866,0,484791.79523245816,0,0,76475.87502984,0,477529.0552
13871,2017,0,1275826.5612933428,0,994226.678039943,0,0,251630.29848528001,0,987432.9616
13923,2017,0,621899.1077295111,0,440725.0025971214,0,0,119647.73996604,0,971245.5360000001
13962,2017,0,1925006.2440505528,0,929820.003702007,0,0,231894.58880016,0,1214056.92
13964,2017,0,2053453.7968539242,0,626677.0986027481,0,0,133216.04037456,0,700106.1572
13982,2017,NA,NA,NA,NA,NA,NA,118414.25811072,NA,485622.76800000004
13997,2017,1277771.4666068903,0,1119052.0360965189,0,1,1,161586.12304692,161586.12304692,1149307.2176
13998,2017,1258605.9181909682,0,1076717.0994021315,0,1,1,155418.71377032,155418.71377032,870074.126
14043,2017,0,676614.2418561013,0,495953.5672640387,0,0,90044.17543836,0,485622.76800000004
14089,2017,0,1243676.6352794897,0,0,0,NA,59207.12905536,NA,1052182.664
14090,2017,646726.3156899044,0,493188.17977877764,0,1,1,108546.40326816001,108546.40326816001,497763.3372
14198,2017,629179.562170949,0,595658.0972793418,0,1,1,96211.58471496,96211.58471496,485622.76800000004
14200,2017,634076.1324312668,0,512810.3884254868,0,1,1,133216.04037456,133216.04037456,485622.76800000004
14255,2017,0,1076577.5272374405,0,192900.3196888083,0,0,113657.13993814043,0,234717.6712
14364,2017,0,1249773.4154878096,0,880420.5624361511,0,0,98744.49038655657,0,955058.1104
14464,2017,2561901.0769299995,0,2440622.586876235,0,1,1,392247.22999176,392247.22999176,1942491.0720000002
14644,2017,0,591900.3382775937,0,427072.55033867504,0,0,167753.53232352,0,485622.76800000004
14681,2017,0,1282301.162090403,0,388164.20296134223,0,0,214625.84282568,0,951011.2540000001
14689,2017,0,646617.954510366,0,217050.4393116812,0,0,113480.33068944,0,485622.76800000004
14705,2017,0,1915733.8950182248,0,277645.4003471312,0,0,82522.08661620186,0,323748.512
14837,2017,0,1395511.651810878,0,222461.15253699964,0,0,28370.08267236,0,242811.38400000002
14885,2017,0,2200120.790674887,0,1007442.2682028307,0,0,198590.57870652,0,971245.5360000001
14887,2017,0,1909530.4715463773,0,920722.558625601,0,0,263965.11703848,0,971245.5360000001
14888,2017,0,623555.4494053773,0,473516.9624637229,0,0,100831.01213622869,0,485622.76800000004
14901,2017,0,635969.143175111,0,471867.685361863,0,0,135683.0040852,0,485622.76800000004
14902,2017,0,634515.0490699382,0,480814.408219457,0,0,125815.14924264001,0,485622.76800000004
14915,2017,2560515.5508262413,0,913278.4384684493,0,1,1,127048.63109796001,127048.63109796001,979339.2488000001
14969,2017,0,1891807.2917019448,0,1450691.3216978328,0,0,488458.81470672,0,1375931.176
15095,2017,0,787141.9061708507,0,77080.15932781123,0,0,11101.33669788,0,218530.2456
15112,2017,0,644404.7236050778,0,475603.79067572416,0,0,136916.48594052,0,550372.4704
15190,2017,640718.6997975348,0,484697.74323406885,0,1,1,0,0,0
15194,2017,0,1292103.8887261613,0,477118.26249005535,0,0,308370.46383,0,837699.2748
15195,2017,0,2597880.9097137637,0,755397.899664331,0,0,213392.36097036,0,971245.5360000001
15204,2017,0,2567023.6478648344,0,1346514.0705505344,0,0,254097.26219592002,0,1481149.4424
15284,2017,0,1276991.7528802892,0,1060818.8124734643,0,0,207224.95169376,0,987432.9616
15295,2017,0,1202852.7804646723,0,274868.6627824287,0,0,0,0,0
15326,2017,0,1367146.7120774495,0,459041.38082063996,0,0,189956.20571928,0,930776.9720000001
15388,2017,NA,NA,NA,NA,NA,NA,0,NA,0
15412,2017,0,687532.5047221633,0,392652.2925782368,0,0,54273.201634080004,0,497763.3372
15418,2017,0,1288458.471358701,0,930267.016320982,0,0,153111.02525768295,0,485622.76800000004
15469,2017,0,1764901.7627734535,0,268535.33718934836,0,0,57973.64720004,0,461341.6296
15475,2017,0,646391.4211108477,0,558592.8828383178,0,0,154185.231915,0,485622.76800000004
15476,2017,0,1228337.5573135754,0,846603.468778726,0,0,276299.93559168,0,930776.9720000001
15497,2017,0,117879.3436621502,0,60472.103298683054,0,0,93744.62100432,0,368263.9324
15511,2017,0,630914.6481973198,0,480440.26325695403,0,0,135683.0040852,0,453247.9168
15565,2017,0,2926582.7532510418,0,1269675.0475921826,0,0,271366.0081704,0,1351650.0376000002
15735,2017,0,646751.3472630052,0,522960.42354179156,0,0,70308.46575324,0,485622.76800000004
15752,2017,0,1381092.387174759,0,730525.6637050105,0,0,201057.54241716,0,971245.5360000001
15856,2017,0,1926956.8417748383,0,950836.108310671,0,0,126856.13129655176,0,505857.05
15866,2017,0,418479.25559155387,0,0,0,NA,66608.02018728,NA,202342.82
15867,2017,0,631292.3480691103,0,566331.1266136672,0,0,115947.29440008,0,607028.46
15977,2017,0,648747.9232125406,0,580798.394114799,0,0,199824.06056184001,0,485622.76800000004
16042,2017,0,1932092.5842303985,0,0,0,NA,123348.185532,NA,987432.9616
16058,2017,0,1158016.128953997,0,256157.6630201331,0,0,99912.03028092001,0,283279.94800000003
16089,2017,0,551528.7946481038,0,367427.8749896558,0,0,139383.44965116002,0,412779.3528
16106,2017,0,1278876.803503429,0,872261.0569472389,0,0,201057.54241716,0,930776.9720000001
16144,2017,0,643748.7327444402,0,0,0,NA,24669.6371064,NA,485622.76800000004
16196,2017,983925.9909416991,0,691405.6990709482,0,1,1,161586.12304692,161586.12304692,728434.152
16207,2017,0,648845.9482847274,0,459060.02351360454,0,0,49339.2742128,0,485622.76800000004
